0,8.123092,13.920741081237793,4.5433197021484375,5.905211925506592
100,4.470774,5.035121917724609,3.383836507797241,4.9933648109436035
200,4.3511815,4.872883319854736,3.296687364578247,4.883974552154541
300,4.339024,4.837493896484375,3.296058177947998,4.883520126342773
400,4.336664,4.829591274261475,3.296346426010132,4.884054660797119
500,4.3361316,4.828114032745361,3.296198844909668,4.884080410003662
600,4.3360972,4.828015327453613,3.296185255050659,4.884089946746826
700,4.3360934,4.828005790710449,3.2961840629577637,4.884090900421143
800,4.336094,4.828006267547607,3.2961843013763428,4.884090900421143
900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
1900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
2900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
3900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
4900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
5900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
