0,1.6578835248947144,1.2797878980636597
100,0.4598691463470459,0.5928634405136108
200,0.48908281326293945,0.5642167925834656
300,0.3400155305862427,0.563504695892334
400,0.19862490892410278,0.563431978225708
500,0.500463604927063,0.5633853673934937
600,0.29311153292655945,0.5633825063705444
700,1.5745066404342651,0.5633822679519653
800,0.5920838713645935,0.5633822679519653
900,0.43255606293678284,0.5633822679519653
1000,0.5788163542747498,0.5633822679519653
1100,0.645171582698822,0.5633822679519653
1200,0.37448590993881226,0.5633822679519653
1300,0.8179384469985962,0.5633822679519653
1400,0.682055652141571,0.5633822679519653
1500,0.7484074234962463,0.5633822679519653
1600,0.3537589907646179,0.5633822679519653
1700,0.2996406853199005,0.5633822679519653
1800,0.6811830401420593,0.5633822679519653
1900,0.7028295993804932,0.5633822679519653
2000,0.6641677021980286,0.5633822679519653
2100,0.3359958231449127,0.5633822679519653
2200,0.539179801940918,0.5633822679519653
2300,0.3404364585876465,0.5633822679519653
2400,0.39506182074546814,0.5633822679519653
2500,0.3126305937767029,0.5633822679519653
2600,0.507351279258728,0.5633822679519653
2700,0.32353734970092773,0.5633822679519653
2800,0.46324610710144043,0.5633822679519653
2900,0.37940266728401184,0.5633822679519653
3000,0.44826021790504456,0.5633822679519653
3100,0.4623953402042389,0.5633822679519653
3200,0.39256003499031067,0.5633822679519653
3300,0.4373508393764496,0.5633822679519653
3400,0.3828541040420532,0.5633822679519653
3500,0.35930004715919495,0.5633822679519653
3600,0.2485056072473526,0.5633822679519653
3700,0.3159080445766449,0.5633822679519653
3800,0.327423095703125,0.5633822679519653
3900,0.9172056317329407,0.5633822679519653
4000,0.38637852668762207,0.5633822679519653
4100,0.4116241931915283,0.5633822679519653
4200,0.3998452425003052,0.5633822679519653
4300,0.5264201164245605,0.5633822679519653
4400,0.3651707172393799,0.5633822679519653
4500,0.23689110577106476,0.5633822679519653
4600,0.6257960200309753,0.5633822679519653
4700,0.7258734703063965,0.5633822679519653
4800,0.8514546155929565,0.5633822679519653
4900,0.6714861989021301,0.5633822679519653
5000,0.37561166286468506,0.5633822679519653
5100,0.46563681960105896,0.5633822679519653
5200,0.4599708020687103,0.5633822679519653
5300,0.3405727744102478,0.5633822679519653
5400,0.596248209476471,0.5633822679519653
5500,0.42875707149505615,0.5633822679519653
5600,0.6113300919532776,0.5633822679519653
5700,0.5770847797393799,0.5633822679519653
5800,0.5028772354125977,0.5633822679519653
5900,0.8651920557022095,0.5633822679519653
6000,0.7395963668823242,0.5633822679519653
6100,0.5979801416397095,0.5633822679519653
6200,0.38945460319519043,0.5633822679519653
6300,0.5567464828491211,0.5633822679519653
6400,0.4039265513420105,0.5633822679519653
6500,0.4420386850833893,0.5633822679519653
6600,0.8145703077316284,0.5633822679519653
6700,0.46507781744003296,0.5633822679519653
6800,0.2760947346687317,0.5633822679519653
6900,0.6535481810569763,0.5633822679519653
7000,0.9963319301605225,0.5633822679519653
7100,0.5938770771026611,0.5633822679519653
7200,0.4463694393634796,0.5633822679519653
7300,0.5849452018737793,0.5633822679519653
7400,0.5006980299949646,0.5633822679519653
7500,0.4367794394493103,0.5633822679519653
7600,0.5664476156234741,0.5633822679519653
7700,0.3821794092655182,0.5633822679519653
7800,0.5977990627288818,0.5633822679519653
7900,0.23179209232330322,0.5633822679519653
8000,0.7258839011192322,0.5633822679519653
8100,0.5017439126968384,0.5633822679519653
8200,0.5275845527648926,0.5633822679519653
8300,0.782670795917511,0.5633822679519653
8400,0.6227307915687561,0.5633822679519653
8500,0.6848079562187195,0.5633822679519653
8600,0.5061473846435547,0.5633822679519653
8700,0.5349424481391907,0.5633822679519653
8800,0.45482322573661804,0.5633822679519653
8900,0.39266613125801086,0.5633822679519653
9000,0.45776453614234924,0.5633822679519653
9100,0.8645443916320801,0.5633822679519653
9200,0.6114856004714966,0.5633822679519653
9300,0.560025155544281,0.5633822679519653
9400,0.43950241804122925,0.5633822679519653
9500,0.5112517476081848,0.5633822679519653
9600,0.6962068676948547,0.5633822679519653
9700,0.8381986021995544,0.5633822679519653
9800,0.6107662320137024,0.5633822679519653
9900,0.48236578702926636,0.5633822679519653
10000,0.9313826560974121,0.5633822679519653
