,loss,dropout,iter,lr,lr_decay,num_layers,size_layers,window
0,14.785305976867676,0.011596472339313824,500,0.00016568577011241155,0.9125095917466649,1,40,11
1,6.081972599029541,0.2964784493926838,5000,0.00816223440438686,0.9749814141794246,2,60,41
2,8.334648132324219,0.24096256150830508,1000,0.005725526213969198,0.9044206834674899,1,70,11
3,6.121572017669678,0.0023984778732178856,500,0.008142301401562597,0.977353378755476,2,40,11
4,8.706029891967773,0.06108117140126485,500,0.003309157090101822,0.9678519776223385,2,20,11
5,6.92938756942749,0.2648105580988904,500,0.009605121931457322,0.9401022558180316,1,10,41
6,5.714812755584717,0.03399775399734066,500,0.005942942902285155,0.9950332018065682,1,30,41
7,7.189966678619385,0.16614550382626522,5000,0.00834700665962255,0.9217133040258845,1,30,31
8,6.419930934906006,0.13453387336058573,500,0.00997801291076938,0.9168121471416983,2,70,31
9,5.869735240936279,0.06733798874655218,1000,0.007152187581822717,0.9880337590682006,1,40,41
10,11.129536628723145,0.1731150919084622,5000,0.0012496834791210349,0.9307525060306896,1,70,11
11,9.205216407775879,0.12717564216166283,500,0.004127716592587611,0.9018611457094668,3,70,41
12,6.991849422454834,0.10989287948642379,500,0.005029895614193089,0.936131877366735,1,50,11
13,6.39473295211792,0.2010622853575327,500,0.009202508952223513,0.9532734738401752,3,40,21
14,12.302131652832031,0.1764542924904811,5000,0.0003272314632012604,0.9069516508369947,3,60,11
15,13.213255882263184,0.0894635285408318,500,8.908765769099532e-05,0.9919096722189971,1,10,51
16,6.900974750518799,0.29037555867448356,5000,0.005707491145800506,0.9028498148643193,1,60,11
17,9.997400283813477,0.06775017784111882,1000,0.0018389922505990723,0.9116690227677393,2,60,51
18,5.729909420013428,0.07582879240684057,500,0.006320112703550184,0.9930648822595077,1,40,51
19,9.79920768737793,0.14985054405888623,500,0.00417926188576564,0.9035978446952956,1,30,31
20,6.817244052886963,0.027248456881953532,500,0.006691458261096659,0.9588576353325262,1,30,51
21,5.369943141937256,0.03937352712399181,1000,0.0067218446542144554,0.9993565780808826,3,20,21
22,5.941492080688477,0.03902231591838354,1000,0.007623878937034289,0.9833327061565063,3,20,21
23,5.443817138671875,0.040551361352922165,1000,0.002884257587034413,0.9996278444396948,3,20,21
24,5.549752712249756,0.09461344364881832,1000,0.0026400895611505487,0.9975608301905308,3,20,21
25,5.436452388763428,0.007937352128527322,1000,0.004539356224244612,0.9995444158094002,3,20,21
26,6.67065954208374,0.008215637107636438,1000,0.0049469223642755146,0.9673763172270988,3,20,21
27,6.022939682006836,0.20960196947892215,1000,0.004715072709064979,0.9842478982479794,3,20,21
28,6.29828405380249,0.0010268263100415027,1000,0.0037824597818953663,0.964539638806205,3,50,21
29,6.076408863067627,0.019284205520469493,1000,0.0069207266686301325,0.9753251618854949,3,20,21
30,6.682046890258789,0.04867726429188803,1000,0.008818650853031946,0.9492912964078826,3,20,21
31,6.060251712799072,0.10910360617734866,1000,0.005445499902733554,0.979384415452761,3,20,21
32,5.890625476837158,0.004349264725246313,1000,0.007441319243946649,0.9867643106473099,3,50,21
33,6.6002044677734375,0.05658412535483094,1000,0.006144202252351988,0.9739663534786235,2,10,21
34,5.419996738433838,0.0868833720043927,1000,0.0023204872906553834,0.9983350176993394,3,20,31
35,9.37360668182373,0.08679122358848643,1000,0.0016482012859620394,0.971310239482579,3,20,31
36,13.372536659240723,0.11069313415384054,5000,0.0006697897259123214,0.9444840321603551,2,10,31
37,9.355186462402344,0.1335869042571209,1000,0.0023658293909214513,0.9604457475790904,3,20,31
38,5.792482376098633,0.15158551086178768,1000,0.00323050341750474,0.9884438026571029,3,50,31
39,5.940587520599365,0.07965777848087628,5000,0.00783389919353879,0.9807175037881384,2,70,31
40,10.957430839538574,0.23006386847102303,1000,0.0009356084981044556,0.9323596581373376,3,40,41
41,8.881383895874023,0.12023317417862955,1000,0.0036009025051896315,0.9237740190376168,3,30,31
42,5.520511150360107,0.027388079987694963,5000,0.008342549794595318,0.9952732443368066,2,20,41
43,7.877066135406494,0.04982993874627498,1000,0.00219923270870957,0.9555559858103654,3,60,31
44,5.889994144439697,0.1013037340157315,1000,0.009946358443981666,0.9900369512635527,3,70,11
45,8.787150382995605,0.14569356252418314,5000,0.005485752862342595,0.9440899695677881,2,10,51
46,6.136998653411865,0.07120375065420387,1000,0.006538379420637091,0.9706754651885497,3,20,41
47,5.558993816375732,0.20107076629652473,1000,0.008628996473014707,0.9962842863651616,3,40,31
48,7.565780162811279,0.18399476050178507,5000,0.0013699797989843625,0.9630935623888411,3,70,11
49,6.385627269744873,0.1224852668451645,500,0.009146125281890467,0.9245726380394459,2,60,31
50,6.095634460449219,0.05429580962237696,1000,0.004125962443909311,0.9835665419713004,1,30,51
51,6.176161289215088,0.28286853054230554,500,0.00524247748367979,0.9770948094129825,3,50,41
52,6.074888706207275,0.15918002051151375,1000,0.0071307495093878084,0.9935510214310418,1,20,11
53,7.17985200881958,0.019834501289454104,5000,0.005947921539619826,0.9178540261050478,3,40,31
54,5.557682514190674,0.256726156365954,1000,0.003053449503336785,0.999495585613741,3,10,51
55,11.800559043884277,0.07978776164106982,500,0.000374561330488102,0.9497081740842902,2,20,31
56,6.297835826873779,0.06659247232761081,1000,0.00796538157514555,0.9380124983135187,1,60,41
57,5.743003845214844,0.037652428477011106,1000,0.004490458336701924,0.9903010115346828,3,30,21
58,8.365455627441406,0.09779547450547288,500,0.003625133026689796,0.9540548310225624,3,20,11
59,7.222254276275635,0.13739784905795538,5000,0.001980853777042941,0.967244258081969,1,70,51
60,6.618654727935791,0.18437822560970818,1000,0.0026143743571492768,0.9815920885628112,3,20,21
61,5.9158453941345215,0.020362030879683385,1000,0.009397518815088959,0.9861249056324357,3,50,31
62,5.518721103668213,0.06136309262778322,1000,0.007311771818460922,0.999643700792717,2,20,21
63,6.090334415435791,0.08749333080108165,500,0.0064141464602286155,0.9726560561004589,3,40,21
64,6.14534330368042,0.16932334873637264,1000,0.004853630797807933,0.9769289718628106,1,60,11
65,5.46429443359375,0.011011346948470516,1000,0.004249345717127985,0.9973884996881487,3,20,21
66,5.718795299530029,0.03098250603399249,1000,0.006824500174070377,0.9923368841014394,3,20,21
67,10.199235916137695,0.04332439635866644,1000,0.005796651994112174,0.9098285598493088,3,20,21
68,5.3583984375,0.003094230083582089,1000,0.0038432682841449163,0.999305161074997,3,20,21
69,6.001518249511719,0.0628958922961718,1000,0.0038623451073244676,0.9853378236262785,3,20,21
70,6.610372543334961,0.0019035835751207639,1000,0.0015026953142329982,0.9889710326411647,3,20,21
71,5.634608745574951,0.11198446752481661,1000,0.002843892335373919,0.9952334812165031,3,20,21
