,loss,bidir,dropout,iter,lr,lr_decay,num_layers,size_layers
158,3.7657928466796875,True,0.07398609309107618,500,0.0054417115375610435,0.9844795729362142,2,20
159,3.317979097366333,True,0.1545294772746929,500,0.004539423759034883,0.9970692157345243,2,70
160,3.7134697437286377,True,0.1979469363780112,5000,0.0026574082924831007,0.9877561019004132,2,60
161,3.253194570541382,True,0.1423366489491988,1000,0.005925385466549437,0.9995841414953158,2,70
162,4.071025371551514,True,0.17659024065581266,1000,0.002948055027938487,0.9822315084643094,2,10
163,3.3767573833465576,True,0.17008900018291323,1000,0.007123819886884163,0.9952617695037455,1,70
164,3.8817427158355713,False,0.21097464868878438,1000,0.0064168603413757115,0.9709642574013732,3,40
165,3.5485401153564453,True,0.14339716207855638,1000,0.005918467007238333,0.9924488518864154,2,50
166,3.8511879444122314,True,0.1807612806363442,1000,0.007481743562557846,0.9321869332196481,2,70
167,3.7605907917022705,True,0.10028217922712537,1000,0.007827218198625025,0.9780469309422847,2,30
168,4.354048252105713,True,0.14759085965756022,1000,0.0033060045973691,0.9619349970419168,1,20
169,3.752518653869629,True,0.1618890835208706,1000,0.001517045919062866,0.9858344469760555,2,70
170,3.9079177379608154,False,0.1325702766625382,1000,0.001897232016351636,0.9753268450341893,3,60
171,3.543566942214966,True,0.06895297261585676,1000,0.009661853249922204,0.9893688055955352,2,70
172,3.6820361614227295,True,0.061343503869406735,1000,0.006072402321445033,0.9941020537843048,2,10
173,3.8095836639404297,True,0.08972972392390592,1000,0.0036281321440747097,0.9589184496152257,2,70
174,3.3252861499786377,True,0.1119814600345306,1000,0.00501112958691712,0.9977689629137432,2,50
175,3.71700119972229,False,0.04409162324776789,5000,0.008897118252464135,0.9812084271502703,1,70
176,3.8883113861083984,True,0.09618628649202099,1000,0.006804586934216839,0.9211019251661692,2,40
177,3.8944404125213623,True,0.08285335708615953,5000,0.0022918236172852504,0.9733839875001792,3,30
178,3.8829925060272217,True,0.051287562419263424,1000,0.00438080184088575,0.9129358903514635,2,70
179,3.705770254135132,True,0.15158089311967954,5000,0.003993454195674653,0.9919749247229336,2,20
180,3.6776390075683594,True,0.21653784319614736,1000,0.005208395587823484,0.982993337184302,2,70
181,3.889010190963745,False,0.13872258871006554,5000,0.00810805835275866,0.944962033238226,2,60
182,3.6672275066375732,True,0.16675834840676076,1000,0.0032265869192553524,0.9886473808200229,1,70
183,3.8434479236602783,True,0.10695752880743463,5000,0.005822797578041718,0.985847667518053,2,10
184,3.4089183807373047,True,0.12299083193133813,1000,0.0035150137918377794,0.9950906800721587,3,70
185,3.3781802654266357,True,0.1932054655211245,5000,0.004609544500932195,0.9996719757301875,2,50
186,3.784569501876831,True,0.18566352545426582,5000,0.004097772125979429,0.9640255672719236,2,70
187,3.6003358364105225,False,0.010999032201832237,1000,0.0021507430938524246,0.99696949343004,2,40
188,3.8387820720672607,True,0.03302476764065835,5000,0.007202962385530413,0.9396637899686284,2,70
189,3.8935635089874268,True,0.15605462457640523,1000,0.0010415234728868785,0.9917182678874172,1,30
190,3.9101402759552,True,0.11678982641326384,5000,0.0025276822925319273,0.9787219984038821,2,20
191,3.6845550537109375,True,0.07806504637813723,1000,0.006955901453463404,0.9801534547725154,3,70
192,3.8171768188476562,True,0.057516024334237456,5000,0.0030423299211544074,0.9687529273400443,2,60
193,3.7003440856933594,False,0.2022969809465346,1000,0.004792119479728049,0.9879120019160669,2,70
194,3.8765056133270264,True,0.13440277633162664,5000,0.005386254792816849,0.984011769816633,2,10
195,3.2616841793060303,True,0.099489912695385,1000,0.00655552394489003,0.9995786703680227,2,70
196,3.8531551361083984,True,0.09184798148777473,5000,0.0017619568858481365,0.9763948799612787,1,70
197,3.8508636951446533,True,0.2323392965859199,1000,0.004239355398657851,0.955441022525835,2,50
198,3.6520957946777344,True,0.07215361362135658,5000,0.0037936491666625714,0.9902252149610492,3,40
199,4.297290802001953,False,0.14412006369264296,1000,0.0034119810183892165,0.900099835595761,2,70
