,loss,bidir,dropout,iter,lr,lr_decay,num_layers,size_layers
0,6.388538360595703,False,0.26519915895732593,5000,0.0030687718147908247,0.9328284175856265,3,50
1,5.11663818359375,True,0.19037837581602374,5000,0.008120148468416025,0.9891313967014334,1,60
2,5.522150039672852,True,0.2114770893393728,5000,0.009179922607528226,0.9372700890525135,1,60
3,5.6635422706604,False,0.07199800738477953,500,0.004186244530983949,0.9647390554221318,2,60
4,5.718536376953125,True,0.2269873804985116,1000,0.007405130849526183,0.9228087972259303,3,70
5,5.63726806640625,True,0.02904700848223679,1000,0.0045108287249885,0.935366452047549,2,60
6,7.06243896484375,True,0.18440706579536256,500,0.009418544153361947,0.919895041521554,3,10
7,6.112015247344971,True,0.17393459028322256,500,0.009695995279867298,0.9160926141021613,3,20
8,10.446002006530762,True,0.2982157182986499,5000,0.0022712773679227946,0.9534702734297592,3,10
9,5.616490840911865,True,0.039175411362791845,500,0.005576130666417518,0.9661568588501472,3,30
10,5.6885294914245605,True,0.24347956347905014,500,0.007899738186012514,0.9170605672869433,2,60
11,10.349503517150879,True,0.03715380721060811,5000,0.002728238888378004,0.945210911360348,2,10
12,12.450413703918457,False,0.08941633902098496,1000,0.00047569544819200667,0.9515184056907774,1,40
13,5.881439685821533,True,0.1176998865648774,500,0.006391644906278351,0.9477817464813818,1,20
14,10.959586143493652,False,0.019183315396720413,1000,0.006497004123269957,0.9031772910782995,2,10
15,5.6593098640441895,False,0.29919028039349865,5000,0.00491762969762711,0.9608035919811315,2,60
16,5.063500881195068,True,0.048193328505972195,1000,0.008560036710538978,0.9888419399339449,3,70
17,5.521125793457031,True,0.28941656102106783,5000,0.00480632861609992,0.9743659040913687,3,30
18,8.921806335449219,False,0.1447658926453235,500,0.007537671382476199,0.922153617136837,3,10
19,5.793050289154053,True,0.27917273419698413,500,0.009434193432194342,0.9763840923703779,3,10
20,4.758896350860596,True,0.1354070666272415,1000,0.008234412743665074,0.9979989304324551,1,70
21,5.0155158042907715,True,0.06964385005692543,1000,0.008564180906448204,0.9934467596386153,1,70
22,5.0319600105285645,True,0.1182940323394309,1000,0.006553861082279639,0.992469184665981,1,70
23,4.764256954193115,True,0.08113067464178503,1000,0.008483848862882712,0.9985477003336709,1,70
24,5.248629093170166,True,0.145463128034349,1000,0.006830924394149948,0.9810326371237995,1,70
25,4.858842372894287,True,0.10859494899816219,1000,0.005725705279206819,0.9994931380884213,1,40
26,4.766847610473633,True,0.16158858786500352,1000,0.008661868529142734,0.9974035161460996,1,70
27,5.330850124359131,True,0.09246848884263154,1000,0.003688269234818132,0.9827212986092392,1,50
28,4.89886999130249,False,0.1336111192553763,1000,0.009846505280107132,0.9986061783826777,1,50
29,5.780154705047607,True,0.057382836605328044,1000,0.0011275395185369715,0.9723560553954488,1,70
30,5.280364990234375,False,0.0971252996392048,1000,0.0056874300842347705,0.9847224645087038,1,70
31,5.782390594482422,True,0.002754263255103806,1000,0.007307051959152345,0.9046902671201043,1,70
32,5.509255886077881,True,0.20499191734936495,1000,0.008987719250233396,0.9582289329748208,1,30
33,5.5627312660217285,True,0.005311016552873943,1000,0.008042393260371159,0.9696643259907719,1,20
34,5.860621929168701,False,0.24904559307186427,5000,0.009899463748254938,0.9287228699830269,1,40
35,5.148867130279541,True,0.07272418557158612,1000,0.007312462010357054,0.9885113818690624,1,50
36,5.775493621826172,True,0.16531476220672708,1000,0.003496124241253975,0.941524765114254,1,70
37,5.2092204093933105,True,0.1959005981535855,5000,0.005952920296771538,0.9785884190776191,2,70
38,6.125508785247803,True,0.13093285483686198,1000,0.009028293035935107,0.9097908975023676,1,20
39,5.69907808303833,True,0.07503984956830702,1000,0.008210910778605454,0.9303025397879652,1,70
40,5.371795654296875,False,0.2156248655511212,5000,0.0019420342922728297,0.9938184344477051,2,30
41,5.484046936035156,True,0.17409761670618937,500,0.00408876731870386,0.9644699745518999,1,60
42,5.252706050872803,True,0.020015225934356222,1000,0.005274725436163939,0.9865269707429836,1,40
43,5.336171627044678,True,0.10812714681119584,1000,0.007698813838605598,0.9585508170639692,2,70
44,5.638946533203125,False,0.228320624601934,500,0.006966258201318667,0.9697575805339094,3,50
45,5.1567864418029785,True,0.05770149113801269,5000,0.0061986236708825426,0.9956030454807292,1,20
46,5.450597286224365,True,0.08115765667777211,1000,0.009446211357082818,0.9422221027926794,2,60
47,5.521488189697266,True,0.12797944351250706,500,0.00820956974582445,0.9549384246816024,1,70
48,5.719834804534912,False,0.18680503919392705,1000,0.004415135458342262,0.9802731642568846,3,30
49,4.825503826141357,True,0.039539773192685215,5000,0.006972363678397065,0.9996700500977839,1,40
50,5.454457759857178,True,0.15819899867877762,1000,0.0052785513865582535,0.9917210342860685,3,10
51,5.287354946136475,False,0.1751836054302552,500,0.008781192623234175,0.9762325855045513,2,70
52,5.345888614654541,True,0.1028533163132594,1000,0.009350271407560536,0.966007794456601,1,60
53,5.797230243682861,True,0.11888447312137322,1000,0.002574551373383389,0.946999648374771,1,70
54,5.151301860809326,True,0.05913396744642893,5000,0.0077289457447688725,0.9907778988644643,3,20
55,12.779960632324219,True,0.14357580486174393,500,0.00023136011516296587,0.9349480365820976,2,10
56,5.262667179107666,False,0.022772080128398424,1000,0.008348020703409124,0.9854416133159428,1,50
57,5.730091571807861,True,0.08577528480146643,1000,0.006696065250474632,0.9256973923637672,1,70
58,5.993832111358643,True,0.25795619326862806,1000,0.0061401311323603,0.9128652767730084,3,30
59,5.7717461585998535,False,0.03128608475973125,5000,0.00971850204885391,0.9002304168934913,1,70
60,6.200366973876953,True,0.1517866809251066,500,0.0016315877112657437,0.961380405628692,1,40
