,loss,dropout,iter,lr,lr_decay,num_layers,size_layers,window
0,3.8496978282928467,0.09008185389278818,1000,0.004284613553516427,0.98524669698685,1,50,11
1,4.453278064727783,0.24651355235078187,1000,0.002246851720216069,0.921913485729685,2,50,51
2,6.023273944854736,0.18148013174399763,5000,0.00013937732130485622,0.9391736603628844,2,10,11
3,4.164859771728516,0.2827750781320825,500,0.009670357929940884,0.9171336438871531,1,30,41
4,4.147331714630127,0.09216052029330019,5000,0.005811393072219194,0.9327253293301442,3,30,11
5,4.772344589233398,0.004613979400579449,500,0.002927767558735712,0.9425731990197282,2,10,21
6,6.343285083770752,0.18187815003948074,500,1.5224395887806639e-05,0.9574915766159071,3,10,31
7,4.121987819671631,0.08580118672695142,500,0.007307561358774253,0.9264361903779655,3,50,11
8,4.177470684051514,0.14798268872367293,1000,0.0005405254533533871,0.9796118097091137,3,50,31
9,4.913238048553467,0.1507314278686929,5000,0.0024015320253454983,0.9248355345026655,3,20,11
10,3.8703861236572266,0.2739529472245589,500,0.00656014358180368,0.9829882023570862,1,20,11
11,5.449381351470947,0.17492033563318346,500,0.0005230068595702196,0.9591662333281372,1,10,41
12,4.701211929321289,0.20920220872622802,1000,0.0007745026096008679,0.9731268680886777,1,30,31
13,5.263155460357666,0.0984281248893473,1000,0.0009046063810001534,0.9021398911322461,1,50,51
14,3.979397773742676,0.21831548132276857,500,0.007772096917519963,0.9528900854246922,1,30,41
15,4.033441066741943,0.05372840910844871,500,0.0083872815273247,0.9195548261638204,1,70,21
16,4.990610599517822,0.021801038651978053,1000,0.001253037401737405,0.9316127661402629,1,30,31
17,4.141342639923096,0.00456106875808826,500,0.0024853267249455046,0.9742646904796495,1,40,11
18,4.128101348876953,0.030211343123111564,5000,0.0028072581204159055,0.9310596075071789,3,50,31
19,3.652954339981079,0.037493613618420664,1000,0.005814940760085833,0.9923130086069307,1,50,41
20,3.4685935974121094,0.053953219183797585,1000,0.004314009667962394,0.9978353442046801,1,60,41
21,3.453730344772339,0.05968326607734642,1000,0.0043996830569074,0.9980901202161738,1,60,41
22,3.2284059524536133,0.06250655870498323,1000,0.004337966622776019,0.9986367713993779,2,60,41
23,3.281710624694824,0.1233015227412424,1000,0.003788182915389413,0.997977126458477,2,60,41
24,3.996614456176758,0.13518530131618728,1000,0.0035730115637426993,0.9663118936586981,2,60,41
25,3.6150600910186768,0.06929997251706571,1000,0.00530679511517472,0.9894560574224056,2,60,41
26,3.2501327991485596,0.12337445190053195,1000,0.0017363226574963774,0.9987535063780971,2,60,41
27,4.104708671569824,0.11696593086684193,1000,0.0016763307020446943,0.9670991115321883,2,60,21
28,4.498487949371338,0.1088167589486877,1000,0.0017197854088185055,0.9029135903108902,2,70,51
29,3.6703689098358154,0.08438223046807036,1000,0.0035607583374635933,0.990018270047071,2,40,41
30,3.8033533096313477,0.15718625496172467,1000,0.0049609753924135065,0.9796734555041039,2,60,51
31,3.7210826873779297,0.24873198852291384,5000,0.004955130354699738,0.9855577705787307,2,60,41
32,3.9533183574676514,0.06908340702617896,1000,0.009995382274091767,0.9432923349142736,2,60,41
33,3.666152000427246,0.20139399704500324,5000,0.0017869156345530456,0.9950396079612094,2,20,21
34,4.536652565002441,0.16982119726265735,1000,0.0031778580680980944,0.9106833051567446,2,40,41
35,3.84381103515625,0.13413354909705,1000,0.009306300289608785,0.9689510524491651,2,70,51
36,3.9041106700897217,0.00019035240829056582,5000,0.006409254911899809,0.9608691829100598,2,60,41
37,4.49497652053833,0.10239027135222639,1000,0.004245092176081811,0.9482194812055433,2,10,21
38,3.7197799682617188,0.22908051950383884,1000,0.005623487643504402,0.985202276469475,2,60,41
39,3.798444986343384,0.03434190970786064,5000,0.006949879590608088,0.977982604989074,3,20,11
40,3.658561944961548,0.1875851789776871,1000,0.0029762569104033643,0.9883762390620009,2,60,41
41,5.115685939788818,0.08096784794096043,1000,0.00031107851851856164,0.9130617960497979,3,70,51
