,loss,dropout,iter,lr,lr_decay,num_layers,size_layers,window
0,6.173137664794922,0.024846912899601514,500,0.004254702604751369,0.9532853755131626,2,20,51
1,5.828053951263428,0.07265025114841558,500,0.0034818065797616897,0.9390686328419006,3,70,51
2,5.823780059814453,0.09890285202702394,5000,0.009799830692622058,0.9218714772916997,2,60,11
3,6.418149471282959,0.2236922412318001,500,0.005997468659820882,0.9222499377429542,2,30,21
4,5.656325817108154,0.077623255651129,500,0.009516522365745019,0.9364097647814486,3,30,11
5,10.48237133026123,0.16284310877579977,500,0.0018405306569364327,0.9036537550702108,2,20,11
6,6.7184906005859375,0.10587485550576238,1000,0.0041324847188437975,0.957782842730947,2,10,21
7,5.271358013153076,0.048755087969708975,500,0.009489444169143064,0.9661008070725435,3,70,21
8,8.965221405029297,0.07979475118859586,500,0.00011143030610339524,0.9593911063269848,3,30,31
9,6.375467777252197,0.11891940308122795,5000,0.00208706666477366,0.9592968521380247,2,30,51
10,5.2307820320129395,0.1885010401964725,5000,0.005995837771958846,0.9873087983454141,3,70,11
11,7.828777313232422,0.1640394971537163,5000,0.005766175273315595,0.9049728818313773,1,40,41
12,7.672283172607422,0.290705181149627,1000,0.005510013424601572,0.9268507397215913,2,10,51
13,5.900665283203125,0.2601534396619167,5000,0.006088606626323934,0.9321485187593446,3,30,11
14,8.588957786560059,0.15200046899261552,5000,0.004044138625068178,0.9239131877904236,3,10,11
15,5.698614120483398,0.018707315687465254,500,0.0036603949776746526,0.9764742097640504,1,70,21
16,6.697221279144287,0.04712003045765024,5000,0.007428230430042064,0.9025985333098824,2,20,31
17,5.348291873931885,0.28951778759085267,500,0.00968651320520399,0.9640959509655358,2,70,21
18,5.607736587524414,0.14539937585390986,500,0.005043989211296619,0.9516900517411092,3,40,21
19,5.237997531890869,0.2961512547576318,1000,0.00615362751528595,0.9980817343052746,1,10,51
20,5.092010021209717,0.21635679932475005,1000,0.007513408868407087,0.9977296034199054,1,50,41
21,5.142531871795654,0.20790086750212747,1000,0.008042044730344646,0.9962907836163941,1,50,41
22,5.057681560516357,0.2244885166826744,1000,0.008125682643640225,0.9990620051080695,1,50,41
23,5.25136137008667,0.24802415947319345,1000,0.008187351299977767,0.9863218688661677,1,50,41
24,5.322563648223877,0.2478018529345401,1000,0.007248732459414732,0.9764780367566555,1,50,41
25,5.2225117683410645,0.1913669721992883,1000,0.008707184403055413,0.9898919641033653,1,50,41
26,5.3258957862854,0.22206441093115228,1000,0.006762869849696082,0.9768064256695845,1,50,41
27,5.10659646987915,0.2667260362620748,1000,0.008726435056345141,0.9996746807803765,1,50,41
28,5.710151672363281,0.1828297742935023,1000,0.006951786227505236,0.9439588238841456,1,60,41
29,5.275258541107178,0.22642022449359475,1000,0.00868545227853618,0.9824434312084128,1,50,41
30,5.233598709106445,0.2774117534887476,1000,0.007971514140505249,0.9938732448607919,1,50,31
31,6.76392936706543,0.24168504905354599,1000,0.005155648320304523,0.9126534443833392,1,60,41
32,5.901440143585205,0.12898861676800769,1000,0.0029309791193126034,0.9689729758134262,1,50,41
33,5.328044414520264,0.21137959351280552,1000,0.006525231638938609,0.9811563729073319,1,40,41
34,5.960445404052734,0.20326856774885924,1000,0.007365679611297703,0.9453192296155241,1,20,31
35,5.155717372894287,0.17254900501356715,1000,0.009281623805919672,0.9922640942749457,1,60,51
36,5.497303009033203,0.23715871627823978,1000,0.00463095109837266,0.9704735609101028,1,50,41
37,6.564077377319336,0.13803095218907588,1000,0.009150251977089486,0.9169396871538233,1,20,41
38,4.812756061553955,0.09808156018293418,1000,0.007852933437979291,0.9986966754796985,2,50,41
39,5.191588878631592,0.09401654664265204,500,0.008401958865414172,0.9836418069499094,2,50,31
40,5.612023830413818,0.004292187662119168,5000,0.009782288625426797,0.9551821600939487,2,40,11
41,5.275516510009766,0.05379272382768156,1000,0.009968520499566152,0.9632646121687098,2,30,51
42,5.42789888381958,0.11695705556388464,1000,0.002744703259201279,0.9725456069404206,2,60,21
43,6.351448059082031,0.08761451333605985,5000,0.0011828783190419275,0.9889402594666905,2,10,41
44,5.829042911529541,0.02874177514181671,500,0.007744381232835061,0.9364399755814488,2,70,11
45,5.801202297210693,0.061412389027405596,1000,0.004578021581334219,0.944779418101068,3,30,51
46,8.793789863586426,0.10589913631868507,5000,0.00021145810518630355,0.9799111983393878,2,20,31
47,5.083895206451416,0.16295716949571992,500,0.006320171867781893,0.9931398670717734,2,50,41
48,6.474362850189209,0.0744141201755151,1000,0.005709174692413707,0.9087202793858891,3,40,21
49,5.419248580932617,0.15087797750708762,5000,0.009228250500488139,0.9314059155437534,2,70,41
50,6.198330402374268,0.029966738781573757,500,0.006923035901705386,0.9608846100426441,3,10,11
51,5.3141770362854,0.1156628250968036,1000,0.0035777263898884616,0.9731197744293102,2,50,51
52,5.058553695678711,0.17761257436634695,1000,0.005419330325746086,0.9996235752468166,2,30,21
53,5.303786754608154,0.19489980411398852,5000,0.008943037559631929,0.966832023705138,3,50,41
54,6.634740829467773,0.13442029537489078,500,0.008404221344064308,0.9485236023689393,2,20,11
55,5.184019088745117,0.00218250025805497,1000,0.009501413563806824,0.9859631191229036,2,70,31
56,5.5034050941467285,0.25932773269699644,1000,0.007705101204337095,0.9565573057281485,3,50,41
57,5.064413070678711,0.039409443486843346,1000,0.007112528764711001,0.9961207485297796,2,10,41
58,5.108780384063721,0.06045929882728311,5000,0.006599546090538814,0.991177783701125,3,40,21
59,5.781614780426025,0.28013078583656315,500,0.003967746587538062,0.9286258876320852,2,60,51
60,5.332391738891602,0.1052947839462403,1000,0.005805695943344579,0.9780019479414213,1,50,41
61,5.713327884674072,0.01546501363529508,1000,0.004650807157751522,0.9849870445825163,1,30,11
62,5.2367987632751465,0.23246792023501495,1000,0.00835161251799804,0.9739701594832523,2,50,41
63,7.758502960205078,0.19778601782225785,5000,0.0014461440353220698,0.9391807492628748,1,50,31
64,5.522256374359131,0.1681813090568173,1000,0.003113881086635486,0.9616967332940958,3,70,41
65,5.0372161865234375,0.18359666044805148,1000,0.005457154199797967,0.9989157941074551,2,30,21
66,5.13439416885376,0.15187364511587334,1000,0.0024127654981451374,0.9955986046975196,2,30,21
67,5.058359146118164,0.2180988905429661,1000,0.005231579800489924,0.9995534471413522,2,30,21
68,5.200535774230957,0.2563593841524957,1000,0.006296433828563885,0.9896104394389786,2,30,21
69,5.13753080368042,0.12794707074953945,1000,0.004307669370356263,0.99478542357056,2,30,21
70,5.2115349769592285,0.14201476198409568,1000,0.007816132089892998,0.9877560221347631,2,30,21
71,5.267911434173584,0.1847496963560054,1000,0.006017297980357568,0.9828059262045913,2,20,21
